qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS,QD
0.07022,0.0001,0.0695,0.0695,0.0010718312083424148,1.682842e-06,0.0,0.0,0.0,0.0,7.368769e-09,0.0,3.87934e-11,1.682842e-06,0.0010718238007804148
0.07071,0.0001,0.07,0.07,0.001079992924732242,1.404528e-06,0.0,0.0,0.0,0.0,7.194349e-09,0.0,2.421709e-11,1.404528e-06,0.0010799857061662421
0.07121,0.0001,0.0705,0.0705,0.0010880610034800144,1.168159e-06,0.0,0.0,0.0,0.0,7.0221e-09,0.0,1.502286e-11,1.168159e-06,0.0010880539663570144
0.0717,0.0001,0.071,0.071,0.001096034892426455,9.681835e-07,0.0,0.0,0.0,0.0,6.85208e-09,0.0,9.260819e-12,9.681835e-07,0.0010960280310854551
0.0722,0.0001,0.0715,0.0715,0.001103914066032411,7.996461e-07,0.0,0.0,0.0,0.0,6.684345e-09,0.0,5.672996e-12,7.996461e-07,0.001103907376014411
0.07269,0.0001,0.072,0.072,0.0011116980239437202,6.581459e-07,0.0,0.0,0.0,0.0,6.518944e-09,0.0,3.453359e-12,6.581459e-07,0.0011116915015457203
0.07319,0.0001,0.0725,0.0725,0.0011193862895737938,5.397972e-07,0.0,0.0,0.0,0.0,6.355923e-09,0.0,2.088994e-12,5.397972e-07,0.0011193799315617938
0.07368,0.0001,0.073,0.073,0.0011269784086681037,4.411875e-07,0.0,0.0,0.0,0.0,6.195322e-09,0.0,1.255738e-12,4.411875e-07,0.0011269722120911038
0.07418,0.0001,0.0735,0.0735,0.0011344739478148607,3.593352e-07,0.0,0.0,0.0,0.0,6.037177e-09,0.0,7.501134e-13,3.593352e-07,0.0011344679098878607
0.07467,0.0001,0.074,0.074,0.0011418724928822575,2.916488e-07,0.0,0.0,0.0,0.0,5.881522e-09,0.0,4.452675e-13,2.916488e-07,0.0011418666109152575
0.07517,0.0001,0.0745,0.0745,0.001149173647366529,2.358874e-07,0.0,0.0,0.0,0.0,5.728384e-09,0.0,2.626523e-13,2.358874e-07,0.0011491679187205289
0.07566,0.0001,0.075,0.075,0.0011563770306299464,1.901223e-07,0.0,0.0,0.0,0.0,5.577787e-09,0.0,1.539599e-13,1.901223e-07,0.0011563714526889464
0.07616,0.0001,0.0755,0.0755,0.0011634822760045534,1.527022e-07,0.0,0.0,0.0,0.0,5.429753e-09,0.0,8.968095e-14,1.527022e-07,0.0011634768461625533
0.07666,0.0001,0.076,0.076,0.0011704890287569714,1.222198e-07,0.0,0.0,0.0,0.0,5.284298e-09,0.0,5.191093e-14,1.222198e-07,0.0011704837444079714
0.07715,0.0001,0.0765,0.0765,0.0011773969438811027,9.748134e-08,0.0,0.0,0.0,0.0,5.141435e-09,0.0,2.985957e-14,9.748134e-08,0.0011773918024161026
